"Timestamp","Station","tAirMax_C","tAirMin_C","relHum_prc","precip_mm","windAvg_m.s","windMax_m.s","tSoilMax_5cm","tSoilMin_5cm","tSoilMax_10cm","tSoilMin_10cm","solarRad_MJ.m2","EToGrass_mm","EToAlfalfa_mm"
"2019-10-06","Lane",18.3,2.9,60.0,0,2.7,12.6,17.7,13.7,17.7,15.4,16.1,3.26,4.71
"2019-10-07","Lane",22.5,1.6,51.5,0,4.8,11.4,17.7,12.2,17.3,14.2,19.3,5.35,8.28
"2019-10-08","Lane",27.1,7.9,48.3,0,7.1,13.5,18.7,13.3,18.1,14.7,18.1,7.15,11.27
"2019-10-09","Lane",31.1,8.7,52.8,0,5.3,11.4,20.7,15.2,19.6,16.3,18.6,7.55,11.93
"2019-10-10","Lane",19.0,-2.9,66.7,0,9.7,18.8,19.0,11.6,19.1,14.0,7.5,3.92,6.22
"2019-10-11","Lane",12.1,-6.3,39.9,0,5.2,14.5,14.1,9.0,14.4,11.6,19.2,3.87,6.03
"2019-10-12","Lane",20.4,-4.1,30.6,0,2.7,8.8,16.1,8.6,15.3,10.9,18.9,4.16,6.44
"2019-10-13","Lane",22.9,-2.6,36.8,0,2.3,7.2,16.5,9.3,15.6,11.4,18.7,4.15,6.39
"2019-10-14","Lane",29.0,0.6,42.2,0,2.6,8.8,18.0,10.7,16.7,12.4,18.1,5.43,8.59
"2019-10-15","Lane",18.4,3.1,39.4,0,5.4,13.3,16.3,12.0,15.8,13.3,17.7,4.88,7.66
"2019-10-16","Lane",24.3,-3.3,44.8,0,3.4,10.7,15.7,9.8,15.1,11.8,15.3,4.93,7.81
"2019-10-17","Lane",29.9,1.7,34.9,0,4.7,14.2,17.8,11.1,16.6,12.6,16.1,7.47,12.12
"2019-10-18","Lane",31.9,11.5,35.1,0,7.4,19.3,19.8,14.1,18.2,14.8,16.3,9.79,16.00
"2019-10-19","Lane",20.7,1.7,46.2,0,2.9,8.4,18.6,13.1,17.6,14.5,17.3,3.82,5.85
"2019-10-20","Lane",18.9,7.7,36.1,0,7.2,15.7,16.0,13.5,15.9,14.5,9.7,5.77,9.31
"2019-10-21","Lane",14.8,0.6,34.7,0,8.0,19.1,14.7,11.5,14.8,13.1,16.7,5.08,8.13
"2019-10-22","Lane",19.0,-1.3,37.1,0,4.2,12.7,15.4,9.6,14.8,11.5,16.1,4.35,6.89
"2019-10-23","Lane",18.3,-0.7,38.9,0,5.7,15.3,14.8,10.2,14.4,11.9,13.0,4.77,7.65
"2019-10-24","Lane",8.3,-6.0,51.6,0,5.1,11.5,12.9,9.2,13.7,11.4,12.8,2.63,4.10
"2019-10-25","Lane",15.7,-8.1,43.7,0,2.3,6.1,13.7,6.8,13.1,9.2,16.5,2.86,4.43
"2019-10-26","Lane",23.4,-4.4,35.5,0,3.9,10.0,14.5,7.8,13.5,9.8,16.2,5.18,8.38
"2019-10-27","Lane",7.1,-0.5,58.9,0,6.8,13.0,11.6,9.1,12.5,10.6,5.9,2.21,3.47
"2019-10-28","Lane",-0.5,-10.8,66.3,0,3.0,8.1,9.1,5.6,10.6,7.9,3.6,0.94,1.42
"2019-10-29","Lane",-1.2,-12.0,82.9,0.51,2.9,10.1,6.1,4.4,7.9,6.6,3.0,0.64,0.92
"2019-10-30","Lane",-4.1,-13.1,81.1,0,5.9,10.5,5.5,4.1,6.9,6.1,8.4,0.74,1.09
"2019-10-31","Lane",9.5,-14.8,49.0,0.76,3.4,8.5,7.1,2.3,7.2,4.5,15.7,2.57,4.07
"2019-11-01","Lane",10.1,-7.0,58.5,0,4.6,13.6,7.7,2.9,7.6,4.8,15.1,2.31,3.57
"2019-11-02","Lane",13.9,-8.3,54.9,0,4.3,12.9,7.9,2.5,7.7,4.6,15.1,3.17,5.03
"2019-11-03","Lane",19.6,-7.0,46.9,0,2.0,6.7,10.3,3.4,9.2,5.2,15.0,2.90,4.59
"2019-11-04","Lane",12.3,-0.1,62.3,0,2.6,7.6,10.2,6.1,9.6,7.2,12.2,1.87,2.76
"2019-11-05","Lane",14.8,-7.0,66.4,0,3.1,10.2,9.8,4.7,9.3,6.5,14.4,2.46,3.81
"2019-11-06","Lane",17.2,-2.5,78.1,0,5.3,15.3,10.4,5.6,9.5,7.0,9.4,2.81,4.42
"2019-11-07","Lane",7.0,-7.1,64.6,0,3.4,12.4,8.8,4.9,8.6,6.5,12.6,1.75,2.68
"2019-11-08","Lane",19.5,-7.1,51.9,0,3.6,11.9,9.5,3.5,8.8,5.5,14.2,3.88,6.30
"2019-11-09","Lane",26.1,0.6,34.0,0,3.7,10.1,11.8,5.3,10.5,6.7,14.1,5.34,8.85
"2019-11-10","Lane",18.0,-1.1,47.5,0,4.5,15.8,10.8,5.9,10.1,7.4,12.7,3.67,5.92
"2019-11-11","Lane",-1.0,-17.5,68.0,0,7.3,16.2,8.0,1.6,9.1,4.6,11.5,1.24,1.94
"2019-11-12","Lane",8.9,-18.0,50.0,0,5.3,11.3,5.1,-0.5,5.4,2.5,14.1,2.70,4.35
"2019-11-13","Lane",15.0,-6.5,52.9,0,4.3,13.3,7.9,2.2,7.3,4.0,13.3,3.25,5.27
"2019-11-14","Lane",13.4,-2.6,64.7,0,1.9,6.5,9.0,4.0,8.2,5.3,13.1,1.74,2.64
"2019-11-15","Lane",18.1,-2.8,52.7,0,4.4,11.5,9.3,4.1,8.5,5.5,12.4,3.49,5.66
"2019-11-16","Lane",14.2,-0.1,47.9,0,3.1,11.1,9.4,5.7,8.8,6.8,8.2,2.42,3.86
"2019-11-17","Lane",14.3,-1.7,51.7,0,3.7,9.1,10.1,6.1,9.4,7.2,12.6,2.68,4.31
"2019-11-18","Lane",20.8,0.6,41.8,0,4.1,11.2,11.4,6.6,10.4,7.6,12.7,3.99,6.54
"2019-11-19","Lane",22.0,-2.0,50.8,0,3.8,12.8,10.8,5.4,9.9,7.0,12.0,3.92,6.44
"2019-11-20","Lane",20.8,1.0,67.3,0.25,3.8,12.5,10.1,6.6,9.6,7.8,4.2,3.34,5.42
"2019-11-21","Lane",4.2,-0.6,70.6,0,6.0,13.3,8.1,6.2,9.0,7.5,5.9,1.43,2.23
"2019-11-22","Lane",-0.6,-3.9,89.4,0,2.3,7.0,6.3,5.0,7.5,6.1,3.1,0.54,0.73
"2019-11-23","Lane",13.1,-6.3,68.1,3.05,3.6,8.5,7.2,3.4,7.1,5.1,12.8,2.31,3.72
"2019-11-24","Lane",19.8,-4.1,50.3,0,2.8,8.4,8.4,2.9,7.7,4.7,12.8,3.22,5.37
"2019-11-25","Lane",12.2,-2.5,54.2,0,3.3,10.8,7.3,3.4,7.1,5.0,11.7,2.26,3.66
"2019-11-26","Lane",0.5,-5.2,82.6,0.76,5.3,11.5,4.5,3.4,6.0,4.7,1.9,0.76,1.14
"2019-11-27","Lane",2.3,-12.2,72.8,0.51,3.1,7.8,4.5,2.3,5.0,3.8,11.1,1.07,1.66
"2019-11-28","Lane",0.8,-2.4,92.6,1.02,5.0,10.9,2.9,2.5,4.4,3.8,2.5,0.80,1.20
"2019-11-29","Lane",6.6,0.6,95.8,4.83,6.9,13.9,3.9,2.7,4.4,3.7,2.3,0.65,0.94
"2019-11-30","Lane",7.0,-1.8,59.5,0,10.2,21.7,4.2,1.9,4.6,3.5,8.7,2.36,3.79
"2019-12-01","Lane",5.4,-6.1,61.3,0,6.9,16.9,2.6,1.1,3.5,2.6,11.5,1.78,2.85
"2019-12-02","Lane",11.7,-9.0,64.0,0,3.1,9.6,2.6,0.7,3.1,2.1,10.1,2.06,3.36
"2019-12-03","Lane",14.8,-3.7,62.6,0,3.9,13.5,4.4,0.9,4.2,2.1,11.6,2.64,4.34
"2019-12-04","Lane",13.6,-3.7,64.1,0,2.2,5.7,4.6,1.2,4.4,2.4,6.3,1.79,2.85
"2019-12-05","Lane",11.8,-4.8,67.9,0,3.3,10.8,4.4,1.1,4.5,2.4,7.1,1.78,2.85
"2019-12-06","Lane",8.2,-5.0,77.2,0,3.3,11.2,5.5,2.8,5.3,3.6,9.8,1.40,2.21
"2019-12-07","Lane",13.9,-4.4,75.6,0,4.1,11.3,4.9,1.5,4.8,2.8,10.6,2.06,3.32
"2019-12-08","Lane",17.4,-3.4,62.3,0,1.6,4.7,6.2,2.3,5.7,3.3,8.7,1.78,2.87
"2019-12-09","Lane",4.9,-7.9,59.7,0,6.0,17.0,4.4,1.5,5.2,2.9,11.2,1.92,3.12
"2019-12-10","Lane",3.4,-7.9,67.7,0,2.9,8.8,2.1,0.7,2.9,2.1,10.5,1.06,1.67
"2019-12-11","Lane",13.8,-8.8,63.9,0,4.6,12.9,2.8,0.4,3.2,1.7,10.4,2.72,4.48
"2019-12-12","Lane",9.1,-3.9,65.7,0,2.1,6.1,3.9,1.1,3.9,2.2,6.3,1.26,1.97
"2019-12-13","Lane",15.0,-4.7,62.3,0,4.0,16.1,4.3,0.9,4.1,2.0,8.7,2.88,4.76
"2019-12-14","Lane",2.3,-6.3,89.8,0,3.2,8.0,2.9,1.4,3.7,2.5,4.8,0.64,0.93
"2019-12-15","Lane",0.3,-6.1,85.5,0.25,2.9,7.2,2.4,0.9,2.8,2.0,4.3,0.55,0.79
"2019-12-16","Lane",4.9,-9.1,77.4,0,2.5,7.5,2.8,0.8,3.0,1.8,9.2,1.07,1.68
"2019-12-17","Lane",7.6,-12.0,52.6,0,3.6,9.7,0.9,0.1,2.1,1.3,11.3,2.09,3.47
"2019-12-18","Lane",13.9,-9.4,46.2,0,3.6,8.2,0.2,-0.1,1.3,1.0,11.4,2.80,4.69
"2019-12-19","Lane",14.8,-9.2,38.4,0,5.4,13.5,0.3,-0.1,1.1,0.9,10.1,4.01,6.70
"2019-12-20","Lane",11.4,-6.5,46.7,0,3.0,8.3,1.6,0.1,1.8,1.0,11.1,2.14,3.58
"2019-12-21","Lane",16.6,-8.8,47.1,0,2.8,6.5,2.0,0,2.0,1.0,11.0,2.73,4.60
"2019-12-22","Lane",19.1,-8.1,44.5,0,3.0,7.3,3.1,0.1,2.7,1.1,11.1,3.31,5.62
"2019-12-23","Lane",16.6,-8.2,48.0,0,2.2,6.3,3.1,0.3,2.9,1.2,7.3,2.32,3.84
"2019-12-24","Lane",14.0,0.1,34.7,0,2.8,8.6,3.8,0.8,3.5,1.7,6.9,2.42,3.98
"2019-12-25","Lane",18.6,-3.3,52.8,0,3.2,9.8,5.4,1.8,4.7,2.5,10.8,2.92,4.89
"2019-12-26","Lane",4.7,-7.9,86.5,0,2.1,6.5,3.5,0.9,3.5,2.1,8.8,0.77,1.16
"2019-12-27","Lane",3.8,-7.4,88.6,26.67,2.4,7.5,2.0,0.4,2.3,1.5,3.8,0.72,1.05
"2019-12-28","Lane",3.2,-1.8,97.7,2.29,4.1,11.5,3.2,1.5,3.2,2.0,2.1,0.42,0.55
"2019-12-29","Lane",0.1,-3.7,77.4,0,8.2,15.5,2.1,0.9,2.8,1.7,5.3,0.95,1.49
"2019-12-30","Lane",2.7,-6.6,61.2,0,6.9,14.9,0.9,0.5,1.7,1.3,11.4,1.57,2.53
"2019-12-31","Lane",7.9,-7.5,62.1,0,3.3,6.4,0.5,0.3,1.3,1.0,11.5,1.81,2.98
