TIMESTAMP,STATION,PRESSUREAVG,TEMP2MAVG,TEMP10MAVG,RELHUM2MAVG,VPDEFAVG,PRECIP,PRECIP2,SRAVG,SR,WSPD2MAVG,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,VWC5CM,VWC10CM,VWC20CM,VWC50CM
2020-01-02T11:00:00Z,Lane,90.52,3.28,3.35,69.07,0.24,0,0,323.36,1.16,5.67,0.56,0.87,1.43,3.55,0.25491,0.29068,0.33635,0.28692
2020-01-02T12:00:00Z,Lane,90.53,5.68,5.7,66.94,0.3,0,0,378.4,1.36,6.65,0.56,0.87,1.43,3.55,0.2552,0.29059,0.33674,0.28671
2020-01-02T13:00:00Z,Lane,90.5,6.07,6.05,63.74,0.34,0,0,349.78,1.26,6.3,0.57,0.87,1.43,3.54,0.25889,0.29189,0.33698,0.28663
2020-01-02T14:00:00Z,Lane,90.49,7.37,7.19,60.02,0.41,0,0,448.59,1.61,5.97,0.6,0.88,1.42,3.53,0.2649,0.29467,0.33697,0.2866
2020-01-02T15:00:00Z,Lane,90.47,7.77,7.57,58.14,0.44,0,0,440.36,1.59,6.7,0.69,0.96,1.43,3.53,0.26838,0.29798,0.33727,0.28653
2020-01-02T16:00:00Z,Lane,90.53,7.31,7.31,57.07,0.44,0,0,260.87,0.94,6.34,0.86,1.11,1.43,3.52,0.2699,0.30052,0.33765,0.28653
2020-01-02T17:00:00Z,Lane,90.61,6.12,6.38,62.08,0.36,0,0,109.94,0.4,3.97,1.04,1.32,1.47,3.51,0.2701,0.30187,0.33823,0.28654
2020-01-02T18:00:00Z,Lane,90.68,3,3.88,73.33,0.2,0,0,10.61,0.04,2.33,1.15,1.49,1.5,3.51,0.27015,0.30232,0.33888,0.28655
2020-01-02T19:00:00Z,Lane,90.76,1.28,2,79.12,0.14,0,0,0,0,3.14,1.16,1.58,1.56,3.51,0.26954,0.30295,0.3394,0.28656
2020-01-02T20:00:00Z,Lane,90.82,0.59,1.35,82.6,0.11,0,0,0,0,2.75,1.12,1.59,1.62,3.5,0.26894,0.30234,0.33997,0.28656
2020-01-02T21:00:00Z,Lane,90.89,-0.3,0.83,86.76,0.08,0,0,0,0,1.22,1.1,1.55,1.66,3.5,0.26836,0.3024,0.34052,0.28655
2020-01-02T22:00:00Z,Lane,90.98,-0.94,0.32,89.62,0.06,0,0,0.01,0,1.51,1.07,1.51,1.69,3.48,0.26768,0.30185,0.34092,0.28656
2020-01-02T23:00:00Z,Lane,91.05,-1.29,-0.23,90.38,0.05,0,0,0,0,2.21,1.04,1.47,1.71,3.49,0.26684,0.30149,0.34122,0.28657
2020-01-03T00:00:00Z,Lane,91.13,-1.52,-1.06,89.85,0.06,0,0,0,0,2.95,1.02,1.43,1.72,3.49,0.26622,0.30106,0.34172,0.28656
2020-01-03T01:00:00Z,Lane,91.19,-1.72,-1.12,89.46,0.06,0,0,0,0,2.95,0.99,1.39,1.72,3.48,0.26505,0.30038,0.34185,0.28655
2020-01-03T02:00:00Z,Lane,91.2,-2.02,-1.49,89.79,0.05,0,0,0,0,2.89,0.97,1.35,1.72,3.48,0.26396,0.29963,0.34186,0.28656
2020-01-03T03:00:00Z,Lane,91.24,-2.41,-1.84,89.47,0.05,0,0,0,0,3.05,0.95,1.32,1.72,3.48,0.26329,0.29891,0.34246,0.28656
2020-01-03T04:00:00Z,Lane,91.3,-0.56,0.09,73.29,0.16,0,0,0,0,4.69,0.93,1.29,1.71,3.47,0.2618,0.29811,0.34246,0.28656
2020-01-03T05:00:00Z,Lane,91.36,-0.89,-0.35,72.95,0.15,0,0,0,0,4.13,0.9,1.27,1.7,3.49,0.26107,0.29745,0.34246,0.28655
2020-01-03T06:00:00Z,Lane,91.41,-1.34,-0.86,75.17,0.14,0,0,0.01,0,3.65,0.89,1.24,1.7,3.49,0.26004,0.29666,0.34246,0.28655
2020-01-03T07:00:00Z,Lane,91.45,-0.82,-0.43,71.53,0.16,0,0,0,0,5.57,0.87,1.22,1.69,3.49,0.25873,0.29581,0.34246,0.28655
2020-01-03T08:00:00Z,Lane,91.53,-2.27,-1.75,77.82,0.12,0,0,1.36,0,3.31,0.86,1.19,1.68,3.49,0.2581,0.29499,0.34246,0.28656
2020-01-03T09:00:00Z,Lane,91.62,-1.86,-1.55,77.91,0.12,0,0,84.52,0.3,4.01,0.84,1.17,1.67,3.49,0.2569,0.29433,0.34246,0.28654
2020-01-03T10:00:00Z,Lane,91.73,0.76,0.87,68.61,0.2,0,0,231.78,0.83,5.51,0.82,1.15,1.66,3.49,0.25568,0.29357,0.34246,0.28655
2020-01-03T11:00:00Z,Lane,91.81,2.6,2.56,60.25,0.29,0,0,374.3,1.35,5.98,0.81,1.14,1.65,3.49,0.25554,0.29302,0.34246,0.28655
2020-01-03T12:00:00Z,Lane,91.8,3.59,3.38,54.32,0.36,0,0,489.76,1.76,5.19,0.81,1.13,1.64,3.49,0.25607,0.29249000000000003,0.34246,0.28656
2020-01-03T13:00:00Z,Lane,91.71,4.95,4.62,49.18,0.44,0,0,524.48,1.89,4.43,0.82,1.12,1.63,3.49,0.26098,0.29368,0.34246,0.28655
2020-01-03T14:00:00Z,Lane,91.66,6.08,5.76,42.72,0.54,0,0,512.54,1.85,3.78,0.96,1.17,1.62,3.5,0.26554,0.29625,0.34246,0.28656
2020-01-03T15:00:00Z,Lane,91.66,6.96,6.69,39.56,0.6,0,0,447.03,1.61,3.58,1.27,1.33,1.62,3.49,0.267,0.29843,0.34281,0.28655
2020-01-03T16:00:00Z,Lane,91.68,7.8,7.69,36.06,0.68,0,0,324.35,1.17,4.93,1.68,1.6,1.64,3.48,0.2677,0.29982,0.34308,0.28656
2020-01-03T17:00:00Z,Lane,91.71,7.28,7.44,39.95,0.61,0,0,142.85,0.51,3.5,1.98,1.86,1.69,3.48,0.26784,0.30066,0.34365,0.28656
2020-01-03T18:00:00Z,Lane,91.74,4.6,5.83,51.84,0.41,0,0,14.86,0.05,1.29,2.16,2.06,1.77,3.48,0.26783,0.30083,0.34407,0.28657
2020-01-03T19:00:00Z,Lane,91.74,2.27,5,65.5,0.25,0,0,0,0,1.24,2.16,2.17,1.85,3.47,0.26718,0.3008,0.34451,0.28658
2020-01-03T20:00:00Z,Lane,91.81,1.63,4.65,69.35,0.21,0,0,0,0,1.65,2.06,2.18,1.93,3.47,0.26674,0.30082,0.34485,0.28679
2020-01-03T21:00:00Z,Lane,91.88,1.58,3.37,70.57,0.2,0,0,0,0,1.54,1.98,2.15,2,3.47,0.26658,0.30088,0.34536,0.28681
2020-01-03T22:00:00Z,Lane,91.96,1.58,2.34,66.67,0.23,0,0,0,0,0.84,1.92,2.11,2.04,3.47,0.2661,0.3009,0.34554,0.28676
2020-01-03T23:00:00Z,Lane,92.04,0.95,1.88,69.91,0.2,0,0,0,0,1.25,1.86,2.09,2.08,3.47,0.26662,0.30066,0.34596,0.28675
2020-01-04T00:00:00Z,Lane,92.09,0.03,0.86,75.46,0.15,0,0,0,0,0.91,1.78,2.04,2.1,3.47,0.26589,0.30028,0.34596,0.28678
2020-01-04T01:00:00Z,Lane,92.09,-0.6,0.75,80.76,0.11,0,0,0,0,0.66,1.7,1.99,2.11,3.47,0.26528,0.3003,0.34593,0.28701
2020-01-04T02:00:00Z,Lane,92.1,-1.52,0.03,86.27,0.08,0,0,0,0,1.34,1.58,1.92,2.11,3.47,0.26486,0.29987,0.34651,0.28725
2020-01-04T03:00:00Z,Lane,92.15,-1.37,-0.02,86.83,0.07,0,0,0,0,1.54,1.48,1.84,2.11,3.47,0.26431,0.29969,0.34656,0.28683
2020-01-04T04:00:00Z,Lane,92.19,-2.3,-1.32,88.69,0.06,0,0,0,0,1.11,1.4,1.77,2.1,3.48,0.26376,0.29902,0.34656,0.28704
2020-01-04T05:00:00Z,Lane,92.19,-3.07,-2.1,89.21,0.05,0,0,0,0,1.45,1.33,1.7,2.08,3.49,0.26327,0.29858,0.34656,0.28694
2020-01-04T06:00:00Z,Lane,92.21,-4.23,-2.9,89.49,0.05,0,0,0,0,1.21,1.27,1.64,2.06,3.49,0.2621,0.29799,0.34656,0.28708
2020-01-04T07:00:00Z,Lane,92.23,-4.95,-4.1,89.45,0.04,0,0,0,0,1.91,1.21,1.59,2.04,3.5,0.26108,0.29748,0.34656,0.28714
2020-01-04T08:00:00Z,Lane,92.21,-4.07,-3.74,89.32,0.05,0,0,1.56,0.01,2.78,1.16,1.53,2.01,3.5,0.26076,0.29676,0.34657,0.28717
2020-01-04T09:00:00Z,Lane,92.2,-2.53,-2.34,86.76,0.07,0,0,85.31,0.31,3.61,1.11,1.48,1.99,3.51,0.25929,0.29608,0.34659,0.28726
2020-01-04T10:00:00Z,Lane,92.22,0.59,0.64,74.92,0.16,0,0,230.82,0.83,5.9,1.07,1.43,1.96,3.51,0.25839,0.29538,0.34662,0.28726
2020-01-04T11:00:00Z,Lane,92.22,3.24,3.19,66.81,0.26,0,0,372.08,1.34,5.21,1.04,1.39,1.93,3.52,0.25838,0.29507,0.34663,0.28726
2020-01-04T12:00:00Z,Lane,92.17,5.87,5.66,58.41,0.39,0,0,471.95,1.7,5.54,1.03,1.37,1.91,3.52,0.25976,0.29486,0.34665,0.28725
2020-01-04T13:00:00Z,Lane,92.04,8.51,8.24,50.41,0.55,0,0,524.55,1.89,6.01,1.16,1.39,1.89,3.52,0.26274,0.29583,0.34664,0.28725
2020-01-04T14:00:00Z,Lane,91.93,10.51,10.36,44.21,0.71,0,0,445.84,1.61,6.08,1.58,1.55,1.87,3.52,0.26449,0.29724,0.34664,0.28725
2020-01-04T15:00:00Z,Lane,91.82,12.06,12.05,37.96,0.87,0,0,377.14,1.36,7.05,2.12,1.85,1.88,3.52,0.26584,0.2984,0.34694,0.28726
2020-01-04T16:00:00Z,Lane,91.77,12.64,12.83,34.35,0.96,0,0,283.1,1.02,6.89,2.55,2.19,1.93,3.53,0.26623,0.29929,0.34717,0.28725
2020-01-04T17:00:00Z,Lane,91.74,11.55,12.01,41.09,0.8,0,0,118.87,0.43,4.24,2.84,2.46,2.02,3.53,0.2662,0.2999,0.34765,0.28725
2020-01-04T18:00:00Z,Lane,91.71,8.15,9.41,49.1,0.56,0,0,11.7,0.04,3.06,3.01,2.65,2.12,3.52,0.2662,0.3,0.34797,0.28724
2020-01-04T19:00:00Z,Lane,91.66,6.5,7.45,53.29,0.45,0,0,0,0,4.42,2.98,2.77,2.23,3.53,0.26593,0.29996,0.34828,0.28724
2020-01-04T20:00:00Z,Lane,91.59,6.27,6.91,55.42,0.42,0,0,0,0,5.61,2.86,2.78,2.33,3.52,0.26513,0.29999,0.34886,0.28725
2020-01-04T21:00:00Z,Lane,91.54,5.23,5.89,58.53,0.37,0,0,0,0,5.23,2.74,2.75,2.41,3.52,0.26482,0.29975,0.3488,0.28725
2020-01-04T22:00:00Z,Lane,91.5,4.65,5.29,60.85,0.33,0,0,0,0,5.43,2.63,2.7,2.47,3.52,0.26429,0.29934,0.34915,0.28725
2020-01-04T23:00:00Z,Lane,91.52,2.66,3.32,69.18,0.23,0,0,0,0,4.96,2.51,2.63,2.5,3.52,0.26388,0.29929,0.3494,0.28726
2020-01-05T00:00:00Z,Lane,91.52,2.14,2.73,70.33,0.21,0,0,0,0,5.09,2.38,2.57,2.52,3.53,0.26354,0.29874,0.34936,0.28724
2020-01-05T01:00:00Z,Lane,91.61,0.92,1.6,73.66,0.17,0,0,0,0,3.12,2.24,2.48,2.53,3.53,0.2635,0.2986,0.34936,0.28725
2020-01-05T02:00:00Z,Lane,91.71,3.02,3.85,60.4,0.3,0,0,0,0,4.58,2.11,2.39,2.53,3.53,0.26291,0.29814,0.34936,0.28723
2020-01-05T03:00:00Z,Lane,91.84,6.54,7.36,45.34,0.53,0,0,0,0,6.12,1.97,2.29,2.52,3.54,0.2624,0.29792,0.34936,0.28722
2020-01-05T04:00:00Z,Lane,91.94,7.24,8.02,41.34,0.6,0,0,0,0,6.33,1.9,2.21,2.49,3.54,0.2624,0.29752,0.34937,0.28721
2020-01-05T05:00:00Z,Lane,92.01,8.13,8.73,36.17,0.69,0,0,0,0,10.98,1.86,2.16,2.47,3.55,0.262,0.29757,0.34937,0.28722
2020-01-05T06:00:00Z,Lane,92.17,6.88,7.4,40.85,0.59,0,0,0,0,9.62,1.86,2.13,2.45,3.56,0.26173,0.29759,0.3494,0.28721
2020-01-05T07:00:00Z,Lane,92.37,4.56,5.13,49.89,0.43,0,0,0,0,5.72,1.87,2.12,2.42,3.57,0.26165,0.29727,0.34941,0.28719
2020-01-05T08:00:00Z,Lane,92.51,1.53,3.11,63.02,0.26,0,0,1.58,0.01,3.11,1.82,2.11,2.41,3.57,0.26153,0.2969,0.34941,0.28719
2020-01-05T09:00:00Z,Lane,92.59,0.5,1.69,68.86,0.2,0,0,81.88,0.29,3.34,1.71,2.05,2.39,3.58,0.261,0.29693,0.34941,0.28718
2020-01-05T10:00:00Z,Lane,92.71,3.56,3.66,52.41,0.38,0,0,242.03,0.87,3.88,1.63,1.98,2.38,3.59,0.26103,0.29643,0.34944,0.28717
2020-01-05T11:00:00Z,Lane,92.79,5.14,5.03,41.95,0.51,0,0,388.34,1.4,6.98,1.66,1.95,2.35,3.6,0.26106,0.29629,0.34945,0.28716
2020-01-05T12:00:00Z,Lane,92.77,6.28,5.98,39.72,0.57,0,0,486.61,1.75,5.8,1.89,2.01,2.33,3.61,0.26182,0.29663,0.34945,0.28717
2020-01-05T13:00:00Z,Lane,92.62,7.15,6.75,35.33,0.65,0,0,524.45,1.89,4.62,2.27,2.17,2.32,3.61,0.26303,0.29711,0.34977,0.28716
2020-01-05T14:00:00Z,Lane,92.5,7.71,7.28,30.79,0.73,0,0,532.33,1.92,4.92,2.73,2.43,2.34,3.61,0.26372,0.29767,0.35005,0.28716
2020-01-05T15:00:00Z,Lane,92.47,7.78,7.34,30.25,0.74,0,0,475.24,1.71,4.13,3.16,2.74,2.39,3.61,0.26447,0.29828,0.35002,0.28717
2020-01-05T16:00:00Z,Lane,92.47,7.79,7.43,29.34,0.75,0,0,346.65,1.25,2.18,3.49,3.03,2.48,3.61,0.2645,0.29873,0.35057,0.28716
2020-01-05T17:00:00Z,Lane,92.43,7.38,7.2,29.72,0.72,0,0,185.27,0.67,1.53,3.66,3.26,2.58,3.62,0.26443,0.29905,0.35086,0.28716
2020-01-05T18:00:00Z,Lane,92.37,4.97,6.2,37.67,0.54,0,0,33.51,0.12,1.06,3.64,3.37,2.7,3.63,0.26364,0.299,0.35111,0.28716
2020-01-05T19:00:00Z,Lane,92.31,3.19,4.86,38.6,0.47,0,0,0.01,0,1.56,3.42,3.36,2.81,3.63,0.26303,0.29845,0.35164,0.28716
2020-01-05T20:00:00Z,Lane,92.26,-0.01,3.38,55.95,0.27,0,0,0,0,1.29,3.09,3.23,2.88,3.63,0.26174,0.29792,0.35157,0.28741
2020-01-05T21:00:00Z,Lane,92.24,-1.25,1.84,62.41,0.21,0,0,0,0,0.82,2.76,3.04,2.93,3.63,0.26092,0.29726,0.35157,0.28734
2020-01-05T22:00:00Z,Lane,92.16,-2.95,-0.13,69.63,0.15,0,0,0,0,1.84,2.49,2.84,2.94,3.64,0.26054,0.29677,0.35156,0.28788
2020-01-05T23:00:00Z,Lane,92.13,-3.09,-2.12,69.4,0.15,0,0,0,0,1.91,2.28,2.67,2.92,3.65,0.25986,0.29619,0.35157,0.28787
2020-01-06T00:00:00Z,Lane,92.11,-4.35,-2.63,75.95,0.11,0,0,0.02,0,1.58,2.12,2.52,2.89,3.66,0.25884,0.2956,0.35161,0.28786
2020-01-06T01:00:00Z,Lane,92.04,-4.84,-3.56,78.42,0.09,0,0,0,0,1.74,1.97,2.39,2.84,3.67,0.25807,0.29502,0.35165,0.28786
2020-01-06T02:00:00Z,Lane,92,-5.26,-3.79,80.15,0.08,0,0,0,0,1.4,1.84,2.27,2.79,3.68,0.2578,0.29446,0.35167,0.28784
2020-01-06T03:00:00Z,Lane,91.99,-5.28,-3.92,80.48,0.08,0,0,0.01,0,1.48,1.72,2.15,2.73,3.68,0.25678,0.29398,0.35132,0.28781
2020-01-06T04:00:00Z,Lane,92,-5.69,-4.62,83.03,0.07,0,0,0.01,0,1,1.61,2.05,2.68,3.69,0.25537,0.29328,0.35107,0.28781
2020-01-06T05:00:00Z,Lane,91.96,-5.45,-4.23,81.39,0.08,0,0,0,0,1.82,1.52,1.96,2.62,3.71,0.25494,0.2926,0.35111,0.28781
2020-01-06T06:00:00Z,Lane,91.99,-6.38,-5.3,83.71,0.06,0,0,0.01,0,1.79,1.45,1.88,2.56,3.71,0.25314,0.29186,0.35116000000000003,0.2878
2020-01-06T07:00:00Z,Lane,92.06,-6.42,-4.38,82.12,0.07,0,0,0,0,1.27,1.38,1.8,2.51,3.72,0.2523,0.29121,0.35073,0.28782
2020-01-06T08:00:00Z,Lane,92.13,-6.11,-4.39,80.88,0.08,0,0,1.69,0.01,2.03,1.31,1.74,2.46,3.73,0.25134,0.29056,0.35056,0.2878
2020-01-06T09:00:00Z,Lane,92.14,-5.92,-5.43,81.6,0.07,0,0,81.83,0.29,1.14,1.26,1.68,2.41,3.74,0.24972,0.28988,0.35057,0.28779
2020-01-06T10:00:00Z,Lane,92.16,-2.73,-2.91,76.28,0.12,0,0,241.05,0.87,3.62,1.21,1.63,2.36,3.74,0.24931,0.2892,0.35062,0.28779
2020-01-06T11:00:00Z,Lane,92.16,1.57,1.35,58.81,0.29,0,0,387.12,1.39,4.43,1.18,1.58,2.32,3.74,0.24866,0.28851,0.35024,0.28778
2020-01-06T12:00:00Z,Lane,92.14,5.81,5.63,35.97,0.59,0,0,491.69,1.77,9.26,1.15,1.54,2.27,3.75,0.24841,0.28825,0.35,0.28779
2020-01-06T13:00:00Z,Lane,92.05,7.51,7.21,29.49,0.73,0,0,538.03,1.94,10.75,1.13,1.51,2.23,3.75,0.24922,0.28753,0.35004,0.28779
2020-01-06T14:00:00Z,Lane,91.98,8.36,8.04,26.21,0.81,0,0,524.53,1.89,11.02,1.15,1.5,2.2,3.75,0.25256,0.2881,0.35006,0.28778
2020-01-06T15:00:00Z,Lane,91.99,8.66,8.41,25.24,0.84,0,0,445.68,1.6,10.2,1.31,1.55,2.17,3.74,0.25656,0.28934,0.35004,0.28778
2020-01-06T16:00:00Z,Lane,92.03,8.7,8.58,24.65,0.85,0,0,263.58,0.95,8.48,1.61,1.69,2.14,3.75,0.25781,0.2906,0.34999,0.28779
2020-01-06T17:00:00Z,Lane,92.11,7.89,8.08,23.79,0.81,0,0,121.8,0.44,7.35,1.9,1.87,2.15,3.74,0.25791,0.29138,0.35006,0.2878
2020-01-06T18:00:00Z,Lane,92.18,5.3,5.93,30.71,0.62,0,0,19.59,0.07,5.1,2.04,2.02,2.18,3.73,0.25787,0.29202,0.35003,0.2878
2020-01-06T19:00:00Z,Lane,92.22,1.19,2.73,45.26,0.37,0,0,0,0,2.82,2.01,2.09,2.22,3.73,0.25772,0.2921,0.34996,0.28781
2020-01-06T20:00:00Z,Lane,92.26,-0.67,0.65,50.74,0.29,0,0,0,0,3.33,1.86,2.07,2.26,3.73,0.25723,0.29211,0.35008,0.28781
2020-01-06T21:00:00Z,Lane,92.32,-1.56,-0.32,54.93,0.25,0,0,0,0,2.81,1.7,1.99,2.28,3.72,0.25601,0.29156,0.35058,0.28782
2020-01-06T22:00:00Z,Lane,92.34,-2.68,-1.47,59.4,0.2,0,0,0,0,2.81,1.59,1.9,2.29,3.72,0.2554,0.2915,0.35058,0.28783
2020-01-06T23:00:00Z,Lane,92.35,-3.97,-3.1,63.75,0.17,0,0,0,0,2.94,1.49,1.84,2.28,3.72,0.25506,0.29106,0.35058,0.28782
2020-01-07T00:00:00Z,Lane,92.35,-4.21,-3.54,65.5,0.15,0,0,0.01,0,3.27,1.4,1.76,2.26,3.71,0.25468,0.2909,0.3506,0.28782
2020-01-07T01:00:00Z,Lane,92.38,-4.86,-4.35,68.39,0.13,0,0,0,0,3.72,1.32,1.69,2.24,3.71,0.25322,0.29025,0.35062,0.28783
2020-01-07T02:00:00Z,Lane,92.36,-5.7,-5.2,72.75,0.11,0,0,0,0,2.9,1.24,1.63,2.21,3.7,0.25239,0.28987,0.35059,0.28783
2020-01-07T03:00:00Z,Lane,92.3,-6.04,-5.43,74.97,0.1,0,0,0,0,2.17,1.19,1.57,2.18,3.7,0.2518,0.28936,0.34997,0.28783
2020-01-07T04:00:00Z,Lane,92.28,-5.45,-4.96,72.91,0.11,0,0,0,0,3.45,1.14,1.52,2.15,3.7,0.25028,0.28882,0.35,0.28783
2020-01-07T05:00:00Z,Lane,92.26,-5.75,-5.13,73.87,0.1,0,0,0,0,2.84,1.09,1.47,2.12,3.7,0.24942,0.28828,0.35003,0.28783
2020-01-07T06:00:00Z,Lane,92.22,-6.53,-5.65,77.21,0.09,0,0,0.02,0,2.22,1.05,1.43,2.09,3.69,0.24848,0.2877,0.35006,0.28783
2020-01-07T07:00:00Z,Lane,92.17,-5.88,-4.74,72.9,0.11,0,0,0,0,2.33,1.01,1.39,2.06,3.69,0.24683,0.2871,0.35006,0.28784
