"Timestamp","Station","AirTemperature","AirTemperature","RelativeHumidity","Precipitation","WindSpeed2m","WindSpeed2m","SoilTemperature5cm","SoilTemperature5cm","SoilTemperature10cm","SoilTemperature10cm","SolarRadiation","ETo","ETo"
"2017-03-03","Lane",21.2,-8.1,31.1,0,4.3,13.0,10.5,1.9,8.2,3.8,19.4,5.55,8.83
"2017-03-04","Lane",24.3,1.2,31.6,0,7.2,14.2,11.8,4.8,9.6,5.8,19.0,7.57,12.13
"2017-03-05","Lane",26.0,4.2,43.2,0,5.5,14.9,13.2,6.9,11.0,7.5,17.4,6.98,11.12
"2017-03-06","Lane",23.4,1.0,29.2,0,8.2,20.6,13.4,8.2,11.5,9.1,17.5,7.82,12.57
"2017-03-07","Lane",15.9,-8.6,19.0,0,4.8,13.9,11.6,4.3,9.9,6.4,19.2,4.92,7.79
"2017-03-08","Lane",22.4,-5.6,22.8,0,2.3,6.3,14.0,4.4,11.1,6.1,18.6,4.31,6.61
"2017-03-09","Lane",25.3,-1.9,33.6,0,2.7,12.3,15.7,6.1,12.6,7.5,18.4,5.00,7.72
"2017-03-10","Lane",3.6,-6.6,60.4,0,3.9,10.1,10.3,6.1,11.1,7.8,10.3,1.61,2.35
"2017-03-11","Lane",4.1,-7.2,65.9,0,2.0,6.6,8.5,4.5,8.2,6.2,10.0,1.36,1.86
"2017-03-12","Lane",13.9,-7.2,68.7,0,4.9,15.4,9.1,3.6,8.1,5.2,12.8,2.89,4.38
"2017-03-13","Lane",6.1,-4.1,50.6,0,4.1,11.3,10.4,4.3,8.7,5.6,17.5,2.30,3.31
"2017-03-14","Lane",11.5,-8.8,51.7,0,3.7,8.4,11.0,3.3,9.1,5.2,18.3,2.87,4.23
"2017-03-15","Lane",23.2,-5.6,50.5,0,5.1,12.7,12.6,4.2,10.2,5.8,19.8,5.85,9.11
"2017-03-16","Lane",30.2,-3.1,39.9,0,2.1,8.4,15.3,6.0,12.5,7.3,17.5,5.31,8.15
"2017-03-17","Lane",22.3,3.5,42.7,0,2.6,8.4,16.2,8.0,13.4,9.0,19.1,4.22,6.11
"2017-03-18","Lane",24.6,0.2,50.4,0,4.6,11.2,15.9,8.0,13.4,9.3,20.1,5.47,8.29
"2017-03-19","Lane",32.7,8.6,43.3,0,3.2,8.1,18.5,10.4,15.6,11.0,19.5,6.74,10.31
"2017-03-20","Lane",25.9,5.7,42.5,0,3.2,8.1,18.2,10.4,15.6,11.5,19.4,5.29,7.87
"2017-03-21","Lane",16.8,4.4,48.1,0,4.5,11.4,16.0,11.1,14.4,12.0,16.1,4.01,5.97
"2017-03-22","Lane",15.7,3.3,58.2,0,4.9,10.3,14.1,10.5,13.2,11.4,11.4,3.14,4.69
"2017-03-23","Lane",29.8,5.1,70.9,16.00,7.7,21.3,18.1,10.7,15.5,11.5,17.8,7.51,11.70
"2017-03-24","Lane",17.4,4.0,82.5,0,5.2,13.7,14.3,9.2,14.1,10.8,11.5,3.45,5.18
"2017-03-25","Lane",18.1,1.3,68.3,0,3.5,8.6,17.6,7.1,14.6,9.1,22.6,3.95,5.55
"2017-03-26","Lane",6.7,-0.2,98.8,0.76,3.2,8.2,11.0,8.3,12.5,9.4,3.4,0.59,0.67
"2017-03-27","Lane",19.3,-0.7,71.9,0,2.6,9.3,18.1,5.6,14.5,7.6,22.0,3.77,5.18
"2017-03-28","Lane",8.6,5.5,97.7,40.13,4.6,10.2,12.0,8.6,12.7,9.5,1.3,0.80,1.10
"2017-03-29","Lane",5.6,4.3,96.4,32.51,6.9,14.3,8.6,6.8,9.6,7.8,2.0,0.52,0.67
"2017-03-30","Lane",16.0,2.1,78.4,0,3.9,10.6,14.3,5.9,11.9,7.0,20.2,3.39,4.68
"2017-03-31","Lane",5.9,1.0,92.9,0,3.2,8.0,8.3,6.7,9.9,7.9,4.7,0.80,0.98
"2017-04-01","Lane",5.7,3.9,97.6,16.51,3.2,8.7,7.1,6.3,7.9,7.2,2.3,0.52,0.58
"2017-04-02","Lane",15.5,3.0,82.0,0,2.0,5.5,14.8,5.6,11.9,6.6,18.2,2.77,3.50
"2017-04-03","Lane",19.2,2.7,66.9,0.25,4.3,11.8,12.9,6.5,11.5,7.8,21.5,4.51,6.50
"2017-04-04","Lane",6.7,3.6,87.8,12.95,4.2,10.6,9.1,6.5,10.1,7.5,2.2,0.92,1.28
"2017-04-05","Lane",15.7,1.2,58.0,0,4.9,12.1,11.3,4.3,10.1,6.0,24.6,4.62,6.71
"2017-04-06","Lane",16.5,-0.4,57.6,0,3.1,7.9,14.8,4.5,12.0,6.2,24.5,4.07,5.64
"2017-04-07","Lane",23.8,3.6,57.5,0,6.6,13.9,16.4,6.3,13.4,7.8,23.2,6.02,8.96
"2017-04-08","Lane",28.3,7.8,50.4,0,3.5,7.6,18.5,9.5,15.4,10.4,16.6,6.06,9.11
"2017-04-09","Lane",26.7,5.9,47.5,0,4.4,14.6,19.9,9.8,16.7,11.1,22.6,7.13,10.79
"2017-04-10","Lane",18.3,1.4,43.9,0,4.8,17.0,17.6,8.6,15.4,10.7,25.7,5.25,7.67
"2017-04-11","Lane",22.7,-1.2,54.6,0,5.0,12.9,17.8,7.6,15.3,9.9,24.3,5.97,8.89
"2017-04-12","Lane",27.8,10.2,59.5,18.80,6.8,17.6,19.1,11.4,16.1,12.2,15.8,6.48,9.88
"2017-04-13","Lane",19.0,10.2,84.1,0,4.7,12.5,15.6,12.1,14.8,12.7,11.8,2.92,4.05
"2017-04-14","Lane",29.8,13.7,68.0,0,9.4,17.0,22.0,13.6,18.9,13.7,24.5,8.76,13.28
"2017-04-15","Lane",28.3,11.7,57.4,0,4.3,11.5,25.2,14.1,21.4,15.0,24.4,6.56,9.36
"2017-04-16","Lane",16.1,10.8,70.2,0,5.0,11.2,17.8,14.5,18.7,15.4,8.9,3.15,4.63
"2017-04-17","Lane",21.2,11.0,78.5,0,4.5,11.8,18.8,13.6,17.4,14.5,12.4,3.05,4.17
"2017-04-18","Lane",27.8,13.3,67.8,0,3.4,10.2,25.6,14.2,21.7,15.1,23.7,5.61,7.56
"2017-04-19","Lane",31.2,12.6,56.1,0,6.0,11.6,25.9,16.4,22.7,17.2,26.1,9.06,13.62
"2017-04-20","Lane",21.3,9.6,43.4,0,3.3,9.1,23.7,15.7,21.4,17.0,23.5,5.38,7.55
"2017-04-21","Lane",11.6,3.3,83.6,6.86,4.1,11.9,18.0,10.8,19.3,13.5,5.2,1.74,2.51
"2017-04-22","Lane",15.8,1.4,67.2,0,2.7,8.2,16.8,9.1,15.6,11.5,19.4,3.53,4.79
"2017-04-23","Lane",19.7,-1.6,54.0,0,5.7,13.9,18.0,7.8,16.1,10.6,24.2,5.34,7.86
"2017-04-24","Lane",26.9,10.1,43.9,0,5.3,15.8,22.9,11.7,19.5,13.0,23.1,7.30,10.85
"2017-04-25","Lane",15.7,5.0,75.9,0,4.9,12.2,17.1,13.1,17.7,14.6,9.5,2.54,3.62
"2017-04-26","Lane",14.6,1.3,57.1,0,5.2,12.3,18.3,10.1,16.7,12.2,26.9,4.39,6.14
"2017-04-27","Lane",17.8,0.7,68.8,6.60,5.6,15.2,16.6,9.7,15.2,11.9,16.7,3.91,5.69
"2017-04-28","Lane",16.3,0.4,81.9,4.57,4.7,10.8,15.6,8.8,14.5,11.1,19.4,3.62,5.07
"2017-04-29","Lane",1.4,-0.3,98.4,30.73,8.4,16.9,9.7,4.3,12.0,6.4,9.7,0.58,0.62
"2017-04-30","Lane",1.9,-0.7,97.6,17.53,12.9,22.3,4.4,3.2,6.4,4.8,16.1,0.88,1.09
"2017-05-01","Lane",6.6,-1.8,74.1,0,4.3,9.2,3.2,2.3,4.9,3.8,28.8,2.46,2.95
"2017-05-02","Lane",16.6,1.8,76.9,6.60,2.2,7.6,15.1,2.3,11.6,3.7,24.2,3.64,4.54
"2017-05-03","Lane",14.7,2.5,81.9,0,3.7,12.8,13.0,5.3,11.5,6.2,17.4,2.95,3.92
"2017-05-04","Lane",19.8,1.1,59.6,0,3.0,8.6,16.1,4.8,13.5,6.7,28.5,4.98,6.70
"2017-05-05","Lane",25.3,3.2,59.3,0,2.0,5.8,20.1,7.0,16.7,8.7,28.5,5.39,7.03
"2017-05-06","Lane",27.5,6.8,55.9,0,3.8,9.0,19.2,10.1,16.9,11.5,28.5,6.87,9.63
"2017-05-07","Lane",31.4,14.0,48.7,0,6.5,14.9,21.9,12.4,18.5,13.2,24.0,9.27,13.98
"2017-05-08","Lane",29.3,10.3,57.3,0,4.2,10.0,25.1,13.2,21.1,14.3,27.2,7.22,10.18
"2017-05-09","Lane",27.4,10.5,67.9,0.25,3.2,14.8,26.5,14.7,22.2,15.7,23.9,5.80,7.87
"2017-05-10","Lane",24.6,10.7,74.1,21.34,3.3,12.9,25.4,15.4,21.8,16.5,20.9,4.75,6.30
"2017-05-11","Lane",17.0,5.8,84.5,1.78,5.0,13.5,17.3,12.6,18.9,14.8,11.5,3.11,4.45
"2017-05-12","Lane",21.0,3.5,61.0,0,2.4,7.3,22.4,9.4,19.3,11.9,29.3,5.11,6.64
"2017-05-13","Lane",27.0,5.6,57.8,0,6.3,15.4,23.4,11.3,20.3,13.4,28.4,7.32,10.60
"2017-05-14","Lane",31.8,13.3,51.9,0,3.7,9.6,29.3,14.7,24.5,15.9,28.8,7.85,10.93
"2017-05-15","Lane",32.3,17.9,47.4,0,7.0,19.5,27.3,18.3,24.0,19.0,22.8,9.49,14.29
"2017-05-16","Lane",30.5,14.9,65.6,2.29,5.2,13.3,28.3,18.1,24.3,19.3,22.4,7.77,11.36
"2017-05-17","Lane",25.0,11.8,68.2,0,4.3,12.1,25.7,16.5,23.0,18.0,23.2,5.81,8.05
"2017-05-18","Lane",14.4,8.9,90.1,0,5.4,11.4,19.0,15.6,20.5,16.8,6.3,1.55,2.08
"2017-05-19","Lane",13.0,6.9,95.1,3.30,5.3,11.9,15.9,12.5,16.8,14.5,8.8,1.36,1.66
"2017-05-20","Lane",15.9,2.7,74.2,0,5.2,11.1,17.3,10.1,16.1,12.4,17.7,3.63,5.12
"2017-05-21","Lane",22.4,2.1,68.9,0,2.6,7.2,20.8,9.6,18.1,12.0,17.7,4.21,5.79
"2017-05-22","Lane",22.9,10.2,71.6,2.03,3.2,17.5,22.4,13.8,19.5,14.7,19.0,4.73,6.46
"2017-05-23","Lane",18.1,4.3,63.3,0,4.7,12.3,18.2,12.2,17.3,14.3,17.9,4.21,5.97
"2017-05-24","Lane",23.4,0.9,58.5,0,2.5,7.7,24.9,9.9,21.1,12.5,29.8,5.52,7.29
"2017-05-25","Lane",31.1,9.9,60.2,0,4.7,17.3,27.2,14.3,23.2,15.8,27.9,8.19,11.77
"2017-05-26","Lane",26.1,9.4,64.9,0,4.2,11.2,27.2,15.9,23.6,17.4,28.8,6.23,8.36
"2017-05-27","Lane",23.5,11.1,70.0,0,4.6,13.4,24.9,17.9,22.5,18.9,19.9,4.72,6.42
"2017-05-28","Lane",27.0,8.0,52.4,0.25,3.5,10.3,26.1,15.1,23.0,17.1,28.0,6.91,9.64
"2017-05-29","Lane",26.6,8.4,52.3,0,2.9,10.2,27.3,15.9,23.8,17.8,27.2,6.34,8.63
"2017-05-30","Lane",28.7,9.1,59.2,0,2.0,7.4,28.8,17.0,25.1,18.7,28.4,6.14,7.93
"2017-05-31","Lane",30.8,9.8,58.7,3.30,2.8,11.4,28.7,17.8,25.4,19.4,27.9,6.87,9.24
"2017-06-01","Lane",30.5,13.6,64.0,0.51,3.6,9.0,27.4,18.9,24.5,20.2,24.5,6.94,9.60
"2017-06-02","Lane",28.5,13.2,66.9,0,3.9,10.2,28.2,18.5,25.3,20.0,29.1,6.80,9.05
"2017-06-03","Lane",28.2,14.2,75.2,0,2.4,12.0,27.4,19.7,24.9,20.8,20.8,5.03,6.45
"2017-06-04","Lane",29.8,12.5,67.1,0,2.4,8.4,29.1,19.6,26.2,20.9,26.9,6.11,7.81
"2017-06-05","Lane",30.8,11.6,61.2,0,2.1,7.4,29.7,19.7,26.6,21.3,27.2,6.26,8.02
"2017-06-06","Lane",31.4,14.6,71.0,3.30,2.3,8.9,28.4,20.7,25.2,21.9,16.1,5.19,7.11
"2017-06-07","Lane",28.3,12.6,76.0,0,2.3,7.1,27.9,19.0,25.0,20.5,22.5,5.05,6.32
"2017-06-08","Lane",26.7,16.1,79.5,7.11,2.8,10.3,28.0,20.1,25.1,21.2,24.2,5.07,6.18
"2017-06-09","Lane",31.6,14.2,67.9,0,4.3,9.9,29.9,19.1,26.4,20.7,28.8,7.36,9.91
"2017-06-10","Lane",37.4,19.2,60.3,0,6.4,14.8,31.2,21.8,27.7,22.5,28.9,10.76,15.68
"2017-06-11","Lane",39.4,20.8,48.8,0,5.8,11.6,31.5,23.1,28.1,23.8,27.5,12.24,18.41
"2017-06-12","Lane",37.9,19.2,54.3,0,5.4,14.1,31.6,23.3,28.4,24.2,29.5,11.38,16.78
"2017-06-13","Lane",37.6,19.6,47.0,0,6.2,15.3,31.0,23.8,28.2,24.6,29.4,12.09,18.09
"2017-06-14","Lane",32.7,13.1,39.1,0,3.5,10.4,31.8,22.4,28.5,23.8,30.0,8.56,12.03
"2017-06-15","Lane",35.0,13.5,56.1,0,2.1,11.2,30.9,22.5,28.2,23.9,25.3,6.79,8.96
"2017-06-16","Lane",36.8,15.0,53.4,0,2.1,7.1,33.1,22.9,29.6,24.1,25.8,7.25,9.67
"2017-06-17","Lane",37.1,14.0,50.5,0,3.9,14.4,34.3,23.3,30.5,24.6,26.9,9.38,13.53
"2017-06-18","Lane",28.8,13.1,54.6,0.25,2.2,8.2,33.1,23.6,29.9,25.0,25.7,6.01,7.79
"2017-06-19","Lane",32.6,14.8,46.0,0,2.1,7.8,32.2,23.3,29.4,24.7,23.4,6.33,8.41
"2017-06-20","Lane",37.1,14.0,55.6,0.25,3.7,15.5,31.8,23.5,28.5,24.8,18.4,8.31,12.39
"2017-06-21","Lane",40.3,18.9,52.0,0.76,4.3,11.9,33.2,23.8,29.4,24.6,24.1,9.99,14.63
"2017-06-22","Lane",41.3,16.6,52.7,14.48,3.9,21.9,33.5,23.4,30.1,24.6,27.2,10.46,15.22
"2017-06-23","Lane",23.3,13.1,67.5,2.54,4.3,14.5,25.8,20.5,27.2,22.7,16.1,4.68,6.56
"2017-06-24","Lane",26.3,11.6,62.2,0,2.4,7.9,25.7,18.0,24.0,20.5,17.4,4.69,6.30
"2017-06-25","Lane",22.0,12.9,83.9,29.72,3.8,13.0,22.8,18.7,22.7,20.5,13.2,3.25,4.28
"2017-06-26","Lane",29.0,13.5,79.5,0,1.9,5.5,29.3,18.3,26.0,19.7,23.1,5.10,6.24
"2017-06-27","Lane",34.9,15.0,58.6,0,4.9,13.6,30.2,19.7,27.0,21.2,27.1,8.96,12.82
"2017-06-28","Lane",32.4,19.2,62.9,9.14,3.2,18.6,31.7,21.3,28.5,22.5,28.1,7.28,9.50
"2017-06-29","Lane",30.1,18.0,67.6,0,3.4,16.0,32.1,21.6,28.6,23.0,22.7,5.84,7.60
"2017-06-30","Lane",26.1,14.6,59.3,0,4.5,10.9,29.2,21.3,26.9,22.8,23.9,6.32,8.73
"2017-07-01","Lane",31.9,11.6,53.2,0,3.8,11.7,30.7,19.6,27.5,21.5,28.9,8.11,11.37
"2017-07-02","Lane",35.9,18.3,51.6,0,4.8,11.9,32.1,22.5,28.7,23.5,28.4,9.62,13.75
"2017-07-03","Lane",29.9,16.1,70.3,8.13,4.1,15.1,30.4,22.3,27.6,23.6,22.4,6.10,8.23
"2017-07-04","Lane",31.6,16.3,67.1,0,1.7,5.6,32.4,21.2,28.5,22.7,24.2,5.54,6.71
"2017-07-05","Lane",33.3,15.8,65.3,0,1.7,7.4,34.3,21.7,29.7,23.2,28.1,6.43,7.87
"2017-07-06","Lane",37.6,17.0,50.7,0,2.6,11.4,34.3,23.0,29.9,24.2,27.4,8.12,11.03
"2017-07-07","Lane",34.4,21.5,42.6,0,3.3,11.8,34.5,25.0,30.5,25.6,26.6,8.13,11.13
"2017-07-08","Lane",33.4,17.1,60.6,0,2.5,9.6,34.2,24.1,30.0,25.2,26.0,6.88,9.02
"2017-07-09","Lane",36.5,17.8,52.5,0,3.1,7.8,34.0,24.4,30.2,25.4,28.6,8.42,11.48
"2017-07-10","Lane",38.2,18.8,46.5,0,3.5,8.6,34.3,25.0,30.6,25.9,28.3,9.34,13.14
"2017-07-11","Lane",39.4,21.0,38.1,0,5.4,12.2,33.7,25.6,30.3,26.3,28.0,11.74,17.46
"2017-07-12","Lane",38.4,20.1,46.4,20.32,4.1,13.5,35.1,25.8,31.0,26.5,25.3,9.25,13.20
"2017-07-13","Lane",27.4,18.6,82.6,0,2.0,6.1,29.4,23.9,27.8,25.4,12.9,3.46,4.31
"2017-07-14","Lane",31.3,17.9,72.7,0,1.5,5.9,33.4,22.8,29.4,24.4,26.6,5.67,6.56
"2017-07-15","Lane",31.2,19.6,79.8,0.25,1.6,9.8,29.3,23.9,27.1,25.1,12.6,3.67,4.61
"2017-07-16","Lane",32.0,18.0,73.6,0.51,2.1,9.5,30.5,23.1,27.6,24.1,19.2,5.09,6.47
"2017-07-17","Lane",35.0,19.7,59.1,0,5.2,11.6,32.7,23.6,28.9,24.5,27.4,8.59,11.97
"2017-07-18","Lane",37.8,22.3,50.0,0,4.9,12.2,33.8,24.6,29.9,25.4,27.9,9.99,14.27
"2017-07-19","Lane",37.7,22.0,42.7,0,4.5,10.7,34.0,25.2,30.3,26.0,28.1,10.30,14.91
"2017-07-20","Lane",37.7,20.8,42.8,0,4.8,11.3,33.7,25.3,30.4,26.2,28.1,10.27,14.85
"2017-07-21","Lane",39.0,22.4,37.9,0,4.1,9.1,34.1,25.7,30.7,26.5,28.2,10.44,15.12
"2017-07-22","Lane",36.3,16.5,54.7,0,3.3,15.0,35.1,25.6,31.1,26.6,26.9,8.11,11.15
"2017-07-23","Lane",33.7,15.6,63.1,0,2.0,7.8,33.9,25.5,30.6,26.6,26.0,6.41,8.18
"2017-07-24","Lane",35.8,16.1,51.9,0,3.3,10.4,33.8,25.3,30.4,26.4,27.7,8.19,11.29
"2017-07-25","Lane",37.4,21.5,51.4,0,5.1,12.6,34.2,26.3,30.7,26.9,26.7,9.49,13.52
"2017-07-26","Lane",31.7,23.3,63.5,0,4.9,10.2,34.0,27.4,30.8,27.7,22.9,6.59,8.82
"2017-07-27","Lane",28.8,19.0,74.8,0,2.9,8.5,30.2,27.0,29.4,27.7,14.1,4.16,5.49
"2017-07-28","Lane",32.9,17.4,64.5,0,2.3,6.9,31.6,25.1,29.2,26.1,21.3,5.56,7.11
"2017-07-29","Lane",28.7,19.4,71.1,0.25,2.9,7.9,29.9,25.8,28.3,26.4,17.3,4.56,5.88
"2017-07-30","Lane",25.5,18.2,80.4,0.51,2.9,7.6,26.9,24.8,27.3,25.6,11.4,3.21,4.17
"2017-07-31","Lane",27.0,16.7,83.0,0,2.2,6.2,28.4,23.6,26.6,24.6,14.1,3.50,4.34
"2017-08-01","Lane",30.2,17.7,73.3,0,1.7,5.9,29.8,24.3,27.5,24.9,18.9,4.54,5.56
"2017-08-02","Lane",31.6,13.6,62.1,0,1.8,7.1,31.3,22.9,28.2,24.3,26.6,5.97,7.50
"2017-08-03","Lane",24.4,14.6,67.7,0,3.0,9.5,27.6,24.0,26.8,24.9,19.0,4.58,6.04
"2017-08-04","Lane",28.2,13.2,61.5,0,3.5,9.7,28.9,22.7,26.6,23.8,20.8,5.57,7.62
"2017-08-05","Lane",32.9,17.3,64.9,0,3.3,11.5,29.3,23.6,27.2,24.3,19.3,6.02,8.28
