Date,vwc5cm,vwc10cm,vwc20cm,vwc50cm,soilMoisture_m_top1m,soilMoisture_m_top1.5m,soilMoisture_m_top2m,tSoil20cm_C,tSoil5cm_C,tSoil10cm_C,tSoil50cm_C
2017-07-05,0.36540833333333333,0.3955916666666667,0.3510333333333333,NA,0.35545333333333334,0.5309699999999999,0.7064866666666666,NA,NA,NA,NA
2017-07-06,0.3666,0.39593333333333336,0.3414625,NA,0.347433125,0.518164375,0.6888956249999999,NA,NA,NA,NA
2017-07-07,0.368475,0.3964125,0.3289416666666667,NA,0.3369669791666667,0.5014378125,0.6659086458333333,NA,NA,NA,NA
2017-07-08,0.36799583333333336,0.3965708333333333,0.3177625,NA,0.327440625,0.48632187499999996,0.645203125,NA,NA,NA,NA
2017-07-09,0.36756666666666665,0.39576666666666666,0.30651666666666666,NA,0.3177891666666667,0.47104749999999995,0.6243058333333333,NA,NA,NA,NA
2017-07-10,0.36815416666666667,0.39524583333333335,0.2974291666666667,NA,0.31006979166666665,0.45878437499999997,0.6074989583333333,NA,NA,NA,NA
2017-07-11,0.3684625,0.39613750000000003,0.2953208333333333,NA,0.3083677083333333,0.45602812499999995,0.6036885416666666,NA,NA,NA,NA
2017-07-12,0.36775833333333335,0.3972583333333333,0.29609583333333334,NA,0.30905770833333335,0.45710562499999996,0.6051535416666667,NA,NA,NA,NA
2017-07-13,0.36445833333333333,0.3976541666666667,0.296275,NA,0.3089921875,0.4571296875,0.6052671875,NA,NA,NA,NA
2017-07-14,0.3618375,0.3957583333333333,0.296075,NA,0.3084834375,0.4565209375,0.6045584374999999,NA,NA,NA,NA
2017-07-15,0.361425,0.395675,0.2959208333333333,NA,0.3083152083333333,0.45627562499999996,0.6042360416666667,NA,NA,NA,NA
2017-07-16,0.35838333333333333,0.39435833333333337,0.2956083333333333,NA,0.3077227083333333,0.455526875,0.6033310416666666,NA,NA,NA,NA
2017-07-17,0.35799583333333335,0.39369166666666666,0.29502083333333334,NA,0.30714427083333334,0.45465468749999993,0.6021651041666666,NA,NA,NA,NA
2017-07-18,0.3576125,0.393925,0.2948791666666667,NA,0.30701260416666665,0.4544521875,0.6018917708333333,NA,NA,NA,NA
2017-07-19,0.35620833333333335,0.39475,0.29465416666666666,NA,0.30677791666666665,0.454105,0.6014320833333333,NA,NA,NA,NA
2017-07-20,0.35335,0.3952333333333333,0.29457500000000003,NA,0.3065325,0.45382,0.6011075,NA,NA,NA,NA
2017-07-21,0.35077916666666664,0.39524166666666666,0.2943708333333333,NA,0.3061667708333333,0.45335218749999995,0.6005376041666666,NA,NA,NA,NA
2017-07-22,0.34815416666666665,0.39515833333333333,0.2940583333333333,NA,0.3056980208333333,0.45272718749999996,0.5997563541666666,NA,NA,NA,NA
2017-07-23,0.34474166666666667,0.39511666666666667,0.29387083333333336,NA,0.3052795833333333,0.452215,0.5991504166666667,NA,NA,NA,NA
2017-07-24,0.34097916666666667,0.3940708333333333,0.29334583333333336,NA,0.30447270833333334,0.451145625,0.5978185416666667,NA,NA,NA,NA
2017-07-25,0.33723333333333333,0.39268333333333333,0.29239166666666666,NA,0.3032766666666667,0.4494725,0.5956683333333334,NA,NA,NA,NA
2017-07-26,0.33392083333333333,0.3915416666666667,0.2915416666666667,NA,0.30222010416666667,0.4479909375,0.5937617708333334,NA,NA,NA,NA
2017-07-27,0.32921666666666666,0.3905875,0.2906166666666667,NA,0.3010094791666667,0.44631781249999997,0.5916261458333333,NA,NA,NA,NA
2017-07-28,0.32324583333333334,0.3866375,0.2892125,NA,0.299071875,0.443678125,0.588284375,NA,NA,NA,NA
2017-07-29,0.31985416666666666,0.383225,0.2872166666666667,NA,0.29686510416666667,0.4404734375,0.5840817708333333,NA,NA,NA,NA
2017-07-30,0.31545,0.3801833333333333,0.2854541666666667,NA,0.2948085416666667,0.437535625,0.5802627083333333,NA,NA,NA,NA
2017-07-31,0.3133,0.3779,0.2842,NA,0.29341,0.43551,0.57761,NA,NA,NA,NA
2017-08-01,0.3096,0.3696,0.2804125,NA,0.289290625,0.42949687499999994,0.569703125,NA,NA,NA,NA
2017-08-02,0.3076291666666667,0.3640333333333333,0.2774833333333333,NA,0.2862355208333333,0.42497718749999996,0.5637188541666667,NA,NA,NA,NA
2017-08-03,0.30491250000000003,0.35895,0.2745625,NA,0.2831678125,0.42044906249999997,0.5577303124999999,NA,NA,NA,NA
2017-08-04,0.30037083333333336,0.3534541666666667,0.2719375,NA,0.28018375,0.4161525,0.55212125,NA,NA,NA,NA
2017-08-05,0.29888333333333333,0.34815833333333335,0.2690125,NA,0.27718875,0.411695,0.54620125,NA,NA,NA,NA
2017-08-06,0.2985791666666667,0.34503333333333336,0.2668375,NA,0.2750828125,0.40850156249999997,0.5419203125000001,NA,NA,NA,NA
2017-08-07,0.297825,0.34354583333333333,0.26555,NA,0.2738203125,0.4065953125,0.5393703125,NA,NA,NA,NA
2017-08-08,0.29456666666666664,0.34162916666666665,0.2645208333333333,NA,0.2725573958333333,0.4048178125,0.5370782291666667,NA,NA,NA,NA
2017-08-09,0.29314583333333333,0.3390375,0.26300416666666665,NA,0.27096729166666667,0.40246937499999996,0.5339714583333333,NA,NA,NA,NA
2017-08-10,0.2948458333333333,0.3391208333333333,0.261725,NA,0.27001375,0.40087624999999993,0.5317387499999999,NA,NA,NA,NA
2017-08-11,0.295575,0.33918750000000003,0.26125,NA,0.2696696875,0.40029468749999997,0.5309196875,NA,NA,NA,NA
2017-08-12,0.2961125,0.3393291666666667,0.26084999999999997,NA,0.269380625,0.39980562499999994,0.530230625,NA,NA,NA,NA
2017-08-13,0.29527916666666665,0.33831666666666665,0.2604208333333333,NA,0.2688773958333333,0.39908781249999997,0.5292982291666666,NA,NA,NA,NA
2017-08-14,0.29695,0.33848333333333336,0.25995833333333335,NA,0.2686220833333333,0.39860124999999996,0.5285804166666667,NA,NA,NA,NA
2017-08-15,0.298025,0.3387125,0.259625,NA,0.26843656250000003,0.3982490625,0.5280615625,NA,NA,NA,NA
2017-08-16,0.22765625,0.27623333333333333,0.2768333333333333,NA,0.26788921875,0.4022975520833333,0.5367058854166666,NA,NA,NA,NA
2017-08-17,0.11493333333333333,0.174625,0.3008375,0.2796791666666667,0.26367583333333333,0.4035154166666666,0.543355,25.00958333333333,25.405833333333334,25.31458333333333,24.28625
2017-08-18,0.1140375,0.1728,0.30202083333333335,0.2794333333333333,0.2635486458333333,0.4032653125,0.5429819791666666,25.33375,26.249583333333334,26.060833333333335,24.1725
2017-08-19,0.11408333333333333,0.17185416666666667,0.30380833333333335,0.2796,0.26394697916666665,0.40374697916666663,0.5435469791666666,25.950833333333332,27.642083333333332,27.232916666666668,24.28625
2017-08-20,0.11204583333333333,0.1710625,0.30667083333333334,0.28079583333333336,0.26508458333333335,0.40548249999999997,0.5458804166666666,26.955416666666668,28.789583333333333,28.413333333333334,24.625416666666666
2017-08-21,0.10604583333333334,0.167525,0.30722083333333333,0.2819583333333333,0.2652348958333334,0.4062140625,0.5471932291666667,27.073333333333334,27.841666666666665,27.799166666666665,25.049166666666668
2017-08-22,0.10102916666666667,0.16492083333333332,0.30664166666666665,0.28213333333333335,0.26466125,0.40572791666666663,0.5467945833333333,26.755416666666665,27.6825,27.52375,25.20375
2017-08-23,0.0951625,0.16115,0.305275,0.2819416666666667,0.26354052083333335,0.40451135416666667,0.5454821875,26.239583333333332,26.52875,26.479583333333334,25.235
2017-08-24,0.09025208333333333,0.15924791666666666,0.3054354166666667,0.2818125,0.26297770833333334,0.40388395833333335,0.5447902083333334,26.256875,26.694791666666667,26.63125,25.164375
2017-08-25,0.087125,0.15849583333333334,0.305925,0.2815125,0.2625896875,0.40334593750000003,0.5441021875,26.365833333333335,27.61875,27.239583333333332,25.1375
2017-08-26,0.0842,0.1581625,0.3076083333333333,0.28176666666666667,0.2628471875,0.40373052083333333,0.5446138541666666,26.9775,28.59125,28.127083333333335,25.248333333333335
2017-08-27,0.08009583333333334,0.15587083333333332,0.30835416666666665,0.2824375,0.26295270833333334,0.4041714583333333,0.5453902083333333,27.233333333333334,28.280416666666667,28.027916666666666,25.485833333333332
2017-08-28,0.07692083333333333,0.15245,0.30755,0.2825958333333333,0.26240010416666665,0.4036980208333333,0.5449959375,26.88375,27.634166666666665,27.383333333333333,25.607083333333335
2017-08-29,0.0742625,0.14970833333333333,0.30702083333333335,0.28232916666666663,0.2617159375,0.4028805208333333,0.5440451041666666,26.690833333333334,27.377916666666668,27.12,25.59875
2017-08-30,0.07165416666666667,0.1472375,0.30695,0.28220833333333334,0.2612422916666667,0.40234645833333327,0.543450625,26.643333333333334,27.322916666666668,27.080416666666668,25.5725
2017-08-31,0.0681,0.147,0.3097,0.282,0.2613725,0.4023724999999999,0.5433724999999999,27.7,26.74,27.84,25.49
2017-09-01,0.06558749999999999,0.13958333333333334,0.30472916666666666,0.2815958333333333,0.2593709375,0.40016885416666664,0.5409667708333333,25.84958333333333,25.214583333333334,25.407083333333333,25.43375
2017-09-02,0.0680125,0.13787916666666666,0.30315833333333336,0.28050833333333336,0.25840395833333335,0.398658125,0.5389122916666667,25.27,26.34958333333333,25.824166666666667,25.12875
2017-09-03,0.06845833333333333,0.137625,0.30535416666666665,0.280125,0.25860833333333333,0.3986708333333333,0.5387333333333333,26.123333333333335,27.53125,27.045416666666668,25.025416666666665
2017-09-04,0.06660416666666667,0.1348,0.3056833333333333,0.2806541666666667,0.2586671875,0.39899427083333333,0.5393213541666667,26.255,26.808333333333334,26.64375,25.16
2017-09-05,0.0628375,0.1290375,0.3022916666666667,0.28041666666666665,0.25711979166666665,0.39732812500000003,0.5375364583333333,25.124166666666667,23.880416666666665,24.284583333333334,25.127916666666668
2017-09-06,0.0624375,0.1258375,0.298175,0.27868333333333334,0.2548997916666667,0.39424145833333335,0.533583125,23.70625,23.30625,23.18958333333333,24.655
2017-09-07,0.06225,0.12588333333333335,0.2991125,0.27762916666666665,0.2543914583333333,0.3932060416666667,0.532020625,24.118333333333332,24.3475,24.185,24.240833333333335
2017-09-08,0.0624,0.12585833333333332,0.3001083333333333,0.2774666666666667,0.254494375,0.3932277083333333,0.5319610416666667,24.54125,25.71875,25.257916666666667,24.1175
2017-09-09,0.06182083333333333,0.12438333333333333,0.3007875,0.2778041666666667,0.25469552083333336,0.3935976041666666,0.5324996875,24.888333333333332,25.710416666666667,25.441666666666666,24.178333333333335
2017-09-10,0.0611875,0.1226,0.30035,0.27790000000000004,0.25448906250000003,0.3934390625,0.5323890625,24.825,25.702916666666667,25.372083333333332,24.224166666666665
2017-09-11,0.06093333333333333,0.12154166666666667,0.30049583333333335,0.27789583333333334,0.25441708333333335,0.393365,0.5323129166666667,24.975,26.284166666666668,25.785833333333333,24.234583333333333
2017-09-12,0.060066666666666664,0.1203375,0.3009375,0.2780916666666667,0.25447739583333334,0.39352322916666665,0.5325690624999999,25.249583333333334,26.53625,26.071666666666665,24.312083333333334
2017-09-13,0.058866666666666664,0.11896666666666667,0.30102083333333335,0.278325,0.2544529166666667,0.39361541666666666,0.5327779166666666,25.417916666666667,26.587916666666665,26.187916666666666,24.424583333333334
2017-09-14,0.05901666666666667,0.1190125,0.3021625,0.2786666666666667,0.25491802083333337,0.3942513541666667,0.5335846875,25.975,28.058333333333334,27.355416666666667,24.55
2017-09-15,0.05785833333333333,0.11782083333333333,0.3031666666666667,0.279425,0.2554355208333333,0.3951480208333333,0.5348605208333332,26.47833333333333,28.354583333333334,27.7675,24.810833333333335
2017-09-16,0.055495833333333335,0.11464583333333334,0.3021,0.28021250000000003,0.25531875000000004,0.39542499999999997,0.53553125,26.256666666666668,27.004166666666666,26.793333333333333,25.043333333333333
2017-09-17,0.2092125,0.12405416666666666,0.2959041666666667,0.279725,0.26599708333333333,0.40585958333333333,0.5457220833333333,24.359583333333333,20.957083333333333,22.3525,24.98625
2017-09-18,0.24075833333333332,0.16255,0.29036666666666666,0.276725,0.26819270833333336,0.4065552083333333,0.5449177083333333,22.395833333333332,21.687083333333334,21.84583333333333,24.149166666666666
2017-09-19,0.212425,0.17246666666666666,0.2924,0.2749625,0.26607250000000005,0.40355375,0.5410349999999999,23.15625,23.324583333333333,23.364583333333332,23.54
2017-09-20,0.19629166666666667,0.16999166666666665,0.2906458333333333,0.27427083333333335,0.26387645833333334,0.401011875,0.5381472916666666,22.605416666666667,21.519583333333333,21.895416666666666,23.32208333333333
2017-09-21,0.18924166666666667,0.16877083333333334,0.29018333333333335,0.27305,0.2623701041666667,0.3988951041666666,0.5354201041666666,22.3275,22.19708333333333,22.234583333333333,22.935416666666665
2017-09-22,0.18717083333333334,0.17097916666666665,0.2949375,0.2728291666666667,0.2631877083333333,0.3996022916666666,0.536016875,23.78375,25.39666666666667,25.06041666666667,22.823333333333334
2017-09-23,0.18144583333333333,0.17011666666666667,0.29704166666666665,0.2742791666666667,0.2640569791666667,0.40119656249999996,0.5383361458333333,24.400833333333335,24.993333333333332,25.02916666666667,23.1625
2017-09-24,0.33550833333333335,0.3191333333333333,0.3271833333333333,0.27476666666666666,0.293133125,0.43051645833333335,0.5678997916666667,22.829166666666666,20.430416666666666,21.24125,23.302083333333332
2017-09-25,0.385425,0.40992083333333335,0.4537833333333333,0.27262916666666664,0.3276165625,0.4639311458333333,0.6002457291666666,20.05375,17.613333333333333,18.375,22.622916666666665
2017-09-26,0.3833083333333333,0.40947916666666667,0.4572875,0.26972083333333335,0.3262351041666667,0.46109552083333333,0.5959559375,17.801666666666666,15.4825,16.107916666666668,21.4025
2017-09-27,0.3699208333333333,0.3998375,0.4552125,0.2664458333333333,0.32196416666666666,0.4551870833333333,0.58841,17.047083333333333,15.7075,16.025416666666665,20.178333333333335
2017-09-28,0.3565041666666667,0.39065833333333333,0.4522583333333333,0.26463333333333333,0.31850052083333336,0.4508171875,0.5831338541666666,16.9825,15.625,16.02625,19.434583333333332
2017-09-29,0.36530416666666665,0.39744166666666664,0.45477083333333335,0.26359166666666667,0.31949468750000004,0.4512905208333333,0.5830863541666667,16.832083333333333,15.79125,16.107916666666668,18.964583333333334
2017-09-30,0.3736,0.4052,0.4588,0.2634,0.32138000000000005,0.45308000000000004,0.5847800000000001,17.1,15.66,16.35,18.74
2017-10-01,0.34930833333333333,0.39060833333333334,0.453625,0.26456666666666667,0.31818708333333334,0.45047041666666665,0.58275375,17.68958333333333,18.17125,18.02541666666667,18.427083333333336
2017-10-02,0.33348333333333335,0.38007083333333336,0.450175,0.2752791666666667,0.32248302083333336,0.46012260416666667,0.5977621875,18.059166666666666,17.820833333333333,17.9175,18.597083333333334
2017-10-03,0.3631375,0.39925,0.4570375,0.2879333333333333,0.33574322916666666,0.4797098958333333,0.6236765624999999,17.905416666666667,16.955833333333334,17.32875,18.66375
2017-10-04,0.38569583333333335,0.41657500000000003,0.46595416666666667,0.3087416666666667,0.3540432291666667,0.5084140625,0.6627848958333333,16.88375,15.802083333333334,16.121666666666666,18.446666666666665
2017-10-05,0.37374583333333333,0.40818333333333334,0.462875,0.36135,0.3860971875,0.5667721875,0.7474471874999999,17.5675,18.71375,18.319166666666668,18.107083333333332
2017-10-06,0.35799166666666665,0.3978,0.4598541666666667,0.3899875,0.4021470833333334,0.5971408333333333,0.7921345833333333,18.715,19.002916666666668,19.025,18.37375
2017-10-07,0.33892916666666667,0.38664583333333336,0.4547583333333333,0.405675,0.40905854166666666,0.6118960416666667,0.8147335416666667,17.604583333333334,16.071666666666665,16.60625,18.59875
2017-10-08,0.31632083333333333,0.37214583333333334,0.44854583333333337,0.4107875,0.40835604166666667,0.6137497916666667,0.8191435416666667,16.704166666666666,15.846666666666666,16.06375,18.25375
2017-10-09,0.29315833333333335,0.3582458333333333,0.44362083333333335,0.41070833333333334,0.4045398958333334,0.6098940625,0.8152482291666666,15.824583333333333,12.538333333333334,13.697916666666666,17.915
2017-10-10,0.28545,0.3493625,0.4369625,0.408175,0.4003171875,0.6044046875,0.8084921875,13.45875,11.503333333333334,11.902083333333334,17.082916666666666
2017-10-11,0.2768833333333333,0.3445333333333333,0.4352125,0.4051708333333333,0.39700979166666667,0.5995952083333334,0.802180625,13.262916666666667,11.985833333333334,12.225416666666666,16.200833333333332
2017-10-12,0.27515833333333334,0.34429166666666666,0.43664583333333334,0.40313333333333334,0.39582458333333337,0.59739125,0.7989579166666667,14.472916666666666,15.305416666666666,14.945,15.742916666666666
2017-10-13,0.26832083333333334,0.3411166666666667,0.4381,0.4028375,0.3951721875,0.5965909374999999,0.7980096875,15.756666666666666,15.73375,15.822916666666666,15.93
2017-10-14,0.26358333333333334,0.3373291666666667,0.43706666666666666,0.40263333333333334,0.3941934375,0.5955101041666666,0.7968267708333333,15.842083333333333,16.111666666666668,16.0375,16.146250000000002
2017-10-15,0.25385833333333335,0.3297833333333333,0.4340208333333333,0.4020958333333333,0.39193958333333334,0.5929875,0.7940354166666667,14.990833333333333,13.564166666666667,13.970833333333333,16.240416666666665
2017-10-16,0.24904583333333333,0.32531666666666664,0.43145,0.40049999999999997,0.3896921875,0.5899421874999999,0.7901921875,14.27125,13.287916666666666,13.524166666666666,15.94625
2017-10-17,0.24681666666666666,0.3235708333333333,0.43117916666666667,0.3992625,0.38853552083333337,0.5881667708333334,0.7877980208333333,14.52125,14.46875,14.42,15.661666666666667
2017-10-18,0.2437625,0.32200416666666665,0.431775,0.3985166666666667,0.38782333333333335,0.5870816666666666,0.78634,15.157916666666667,15.35125,15.2825,15.638333333333334
2017-10-19,0.23945833333333333,0.3193416666666667,0.43151666666666666,0.39832500000000004,0.3871245833333334,0.5862870833333333,0.7854495833333334,15.4425,15.474583333333333,15.449166666666667,15.776666666666667
2017-10-20,0.23755416666666668,0.31895416666666665,0.4326083333333333,0.39834583333333334,0.38718458333333333,0.5863575,0.7855304166666667,16.274166666666666,17.105833333333333,16.875833333333333,15.950416666666667
2017-10-21,0.2306375,0.3153,0.43278333333333335,0.3986458333333333,0.3866217708333334,0.5859446875,0.7852676041666666,16.70916666666667,16.229166666666668,16.534583333333334,16.31
2017-10-22,0.22093333333333334,0.30597083333333336,0.42666666666666664,0.398125,0.38363239583333336,0.5826948958333333,0.7817573958333333,14.489166666666666,12.654166666666667,13.1325,16.2925
2017-10-23,0.21836250000000001,0.30393333333333333,0.42541666666666667,0.396375,0.38189927083333336,0.5800867708333333,0.7782742708333333,14.2725,13.17625,13.5075,15.799583333333333
2017-10-24,0.21216666666666667,0.29820416666666666,0.42244583333333335,0.3948875,0.37944385416666665,0.5768876041666666,0.7743313541666667,13.352916666666667,11.5275,12.025,15.4475
2017-10-25,0.21131666666666665,0.2966125,0.4209625,0.3931,0.3778021875,0.5743521874999999,0.7709021875,12.997083333333334,12.58,12.565416666666666,14.962083333333334
2017-10-26,0.20737083333333334,0.2951375,0.4219583333333333,0.39231666666666665,0.377085625,0.5732439583333333,0.7694022916666666,13.759166666666667,12.824583333333333,13.1825,14.782083333333333
2017-10-27,0.19762083333333333,0.28562916666666666,0.4166666666666667,0.39155,0.37408458333333333,0.5698595833333333,0.7656345833333333,11.89,8.596666666666668,9.599583333333333,14.610416666666667
2017-10-28,0.19482083333333333,0.27995416666666667,0.41080416666666664,0.38890416666666666,0.37055666666666665,0.56500875,0.7594608333333333,9.799583333333333,7.1274999999999995,7.73375,13.7925
2017-10-29,0.20021666666666668,0.28402916666666667,0.41270416666666665,0.38647916666666665,0.37007072916666667,0.5633103125,0.7565498958333333,10.734583333333333,10.846666666666668,10.665833333333333,13.009166666666667
2017-10-30,0.195675,0.28194166666666665,0.41400000000000003,0.38607916666666664,0.36957270833333333,0.5626122916666666,0.755651875,11.515416666666667,9.8533333333333335,10.479166666666666,12.964583333333334
2017-10-31,0.1898,0.2772,0.4122,0.3856,0.368105,0.560905,0.753705,10.93,7.18,8.68,12.96
2017-11-01,0.19104166666666667,0.2744375,0.40735,0.3832375,0.3654853125,0.5571040625,0.7487228125,9.169166666666667,8.457083333333333,8.480833333333333,12.090416666666666
2017-11-02,0.19057083333333333,0.27510833333333334,0.40953333333333336,0.3827291666666667,0.3656065625,0.5569711458333333,0.7483357291666667,10.275,9.354166666666666,9.692083333333333,11.836666666666666
2017-11-03,0.18542083333333334,0.2693,0.4062875,0.3821708333333333,0.3637726041666667,0.5548580208333332,0.7459434374999999,9.132916666666667,6.88375,7.52125,11.73125
2017-11-04,0.1874875,0.2702541666666667,0.4060166666666667,0.3805291666666667,0.3628779166666667,0.5531425,0.7434070833333333,9.125,8.657083333333333,8.694166666666666,11.33
2017-11-05,0.186,0.26934583333333334,0.40697916666666667,0.38051250000000003,0.36287989583333335,0.5531361458333333,0.7433923958333333,9.693333333333333,8.672083333333333,9.025833333333333,11.22875
2017-11-06,0.18090833333333334,0.26325,0.40325833333333333,0.38001666666666667,0.360974375,0.5509827083333333,0.7409910416666666,8.392916666666666,6.055,6.70625,11.095
2017-11-07,0.179875,0.2615416666666667,0.40171666666666667,0.3782416666666667,0.35930666666666666,0.5484275,0.7375483333333334,7.928333333333333,5.995416666666666,6.571666666666666,10.649166666666666
2017-11-08,0.17804583333333335,0.25827916666666667,0.398975,0.3769791666666667,0.35755583333333335,0.5460454166666666,0.7345349999999999,6.98,5.140833333333333,5.5529166666666665,10.195
2017-11-09,0.17720416666666666,0.2569125,0.3983541666666667,0.37551666666666667,0.35631541666666666,0.54407375,0.7318320833333333,6.92,5.0441666666666665,5.5725,9.751666666666667
2017-11-10,0.17541666666666667,0.2543916666666667,0.3963291666666667,0.37453333333333333,0.354948125,0.5422147916666666,0.7294814583333333,6.285,4.2975,4.796666666666667,9.389583333333333
2017-11-11,0.17977916666666666,0.25827916666666667,0.39868333333333333,0.3730291666666667,0.35506,0.5415745833333333,0.7280891666666666,7.301666666666667,7.550833333333333,7.4191666666666665,9.06875
2017-11-12,0.17923333333333333,0.2589666666666667,0.40050416666666666,0.37333333333333335,0.3556325,0.5422991666666667,0.7289658333333333,8.173333333333334,7.973333333333334,8.06,9.2175
2017-11-13,0.177225,0.25675,0.3994625,0.3739166666666667,0.35548645833333337,0.5424447916666667,0.7294031249999999,7.869583333333333,7.235833333333333,7.3675,9.364583333333334
2017-11-14,0.17945416666666666,0.2587833333333333,0.40126666666666666,0.3741291666666667,0.35630510416666666,0.5433696875,0.7304342708333333,8.709583333333333,9.21875,9.03875,9.415416666666667
2017-11-15,0.17733333333333334,0.257725,0.4019333333333333,0.374775,0.3566197916666667,0.5440072916666667,0.7313947916666667,9.093333333333334,8.7475,8.8725,9.686666666666667
2017-11-16,0.17492916666666666,0.25500416666666664,0.40021249999999997,0.3751791666666667,0.35615395833333335,0.5437435416666667,0.731333125,8.5720833333333335,7.89,8.033333333333333,9.803749999999999
2017-11-17,0.17722083333333333,0.25814583333333335,0.4025125,0.3751375,0.35699437500000003,0.544563125,0.732131875,9.581666666666667,10.520416666666666,10.22875,9.821666666666667
2017-11-18,0.17182083333333334,0.25469583333333334,0.4025375,0.375525,0.3565875,0.5443499999999999,0.7321124999999999,9.794583333333334,8.645833333333334,9.1225,10.155833333333334
2017-11-19,0.1657875,0.24737916666666668,0.39671666666666666,0.3752916666666667,0.3542704166666667,0.54191625,0.7295620833333333,7.650416666666667,5.30875,5.926666666666667,10.07625
2017-11-20,0.16686666666666666,0.24730833333333332,0.39526666666666666,0.37372083333333334,0.35303500000000004,0.5398954166666666,0.7267558333333333,7.265833333333333,6.3025,6.4695833333333335,9.539166666666667
2017-11-21,0.16700833333333334,0.24807083333333332,0.3966458333333333,0.37327083333333333,0.3530861458333333,0.5397215624999999,0.7263569791666666,7.9825,7.2404166666666665,7.5075,9.300833333333333
2017-11-22,0.16415833333333332,0.2446,0.39397916666666666,0.3728,0.35177270833333335,0.5381727083333333,0.7245727083333333,7.08375,5.832916666666667,6.093333333333334,9.202916666666667
2017-11-23,0.16729166666666667,0.2481375,0.3963625,0.37204166666666666,0.35225677083333334,0.5382776041666666,0.7242984375,8.108333333333333,8.8325,8.545833333333333,9.010833333333332
2017-11-24,0.1667625,0.24945833333333334,0.3989083333333333,0.3729458333333333,0.3534130208333333,0.5398859375,0.7263588541666667,9.243333333333334,9.9475,9.737083333333333,9.27125
2017-11-25,0.16331666666666667,0.24785000000000001,0.39934583333333334,0.37393333333333334,0.3537633333333333,0.54073,0.7276966666666667,9.537083333333333,9.220416666666667,9.401666666666667,9.651250000000001
2017-11-26,0.161075,0.24558333333333332,0.39791666666666664,0.37435,0.35341020833333336,0.5405852083333333,0.7277602083333333,9.0825,8.9,8.885416666666666,9.7908333333333335
2017-11-27,0.15990833333333332,0.24552083333333333,0.39865833333333334,0.37435,0.35346635416666666,0.5406413541666666,0.7278163541666667,9.52,9.690416666666668,9.614166666666666,9.8575
2017-11-28,0.15625416666666667,0.24375833333333333,0.39913333333333334,0.3751,0.35364260416666665,0.5411926041666666,0.7287426041666667,9.825416666666667,9.178749999999999,9.485416666666666,10.05
2017-11-29,0.15027916666666666,0.23686666666666667,0.3942125,0.3748,0.35149843750000004,0.5388984375,0.7262984375,8.144583333333333,6.035833333333334,6.65125,10.027083333333334
2017-11-30,0.1497,0.2367,0.394,0.3739,0.350815,0.537765,0.724715,8.14,6.37,7.09,9.77
2017-12-01,0.14782916666666668,0.233875,0.3912125,0.3723458333333333,0.3488951041666667,0.5350680208333333,0.7212409375,7.289583333333334,6.220833333333333,6.4725,9.233333333333333
2017-12-02,0.14635833333333334,0.23211666666666667,0.390225,0.3712916666666667,0.34777020833333333,0.5334160416666667,0.719061875,7.03625,5.894583333333333,6.154583333333333,8.976666666666667
2017-12-03,0.14597916666666666,0.23198333333333332,0.3902041666666667,0.37054583333333335,0.3472428125,0.5325157291666667,0.7177886458333333,7.202916666666667,6.6025,6.714166666666666,8.774166666666666
